,name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,availability_365,room
247,Modern House near Denver/Sloan Lake,Sloan Lake,39.75415,-105.04881,Entire home/apt,165,30,5,0,0
248,New 3bd Rowhome in Trendy RiNo!,Five Points,39.76765,-104.97513,Entire home/apt,336,1,150,337,0
249,❤️Denver | Loft Style Apt | Private Hot Tub I,Capitol Hill,39.73792,-104.97485,Entire home/apt,152,1,677,1,0
250,Minutes from I-225/I-25  [ DIA 30mins]  SE Denver,Hampden,39.66113,-104.89145,Private room,59,1,641,357,1
251,Gorgeous-newly updated tudor minutes from downtown,West Colfax,39.74043,-105.04464,Entire home/apt,549,2,9,38,0
252,Stunning Luxury City Victorian - 5-star!,City Park West,39.7476,-104.9708,Entire home/apt,660,3,179,214,0
253,Sunny Cottage in the Historic and Trendy LoHi Neighborhood,Highland,39.76082,-105.01858,Entire home/apt,140,1,584,345,0
254,Comfy house 2 miles from downtown,Sloan Lake,39.7561,-105.04096,Entire home/apt,124,1,245,0,0
255,In the heart of Denver University! No cleaning fee,University,39.679604,-104.966057,Private room,78,1,151,178,1
256,Hip Rino Basement Suite Near Downtown,Whittier,39.7523,-104.96948,Entire home/apt,116,1,461,173,0
257,Urban Depot (30-day Min) - Spacious 2bd,City Park,39.74117,-104.94089,Entire home/apt,78,30,67,306,0
258,Let the Light in at a Homey Townhouse with a Natural Vibe,Rosedale,39.6715,-104.98542,Entire home/apt,125,29,69,22,0
259,"303-710-7546 Walk to Parks, Restaurants, Grocery",Country Club,39.72674,-104.9677,Private room,250,30,0,365,1
260,Highlands Townhome Dog Friendly No Clean Fee,Highland,39.76399,-105.02294,Entire home/apt,146,3,174,349,0
261,NEW! Bright Denver Apartment-15 MinTo DIA&UCH,Gateway - Green Valley Ranch,39.78201,-104.75561,Entire home/apt,87,30,13,67,0
262,Rad RINO Residence,Five Points,39.7626,-104.97396,Entire home/apt,85,29,14,8,0
263,Capitol Hill -  Heart of the City,Cheesman Park,39.73579,-104.97254,Entire home/apt,120,2,253,264,0
264,Bright 2 bedroom attic unit!,Speer,39.71579,-104.98551,Entire home/apt,132,29,291,289,0
265,Beautiful Capital Hill Condo!,Capitol Hill,39.728,-104.97438,Entire home/apt,90,30,66,1,0
266,Downtown Studio in Capitol Hill- 30 Night Minimum,Capitol Hill,39.73786,-104.97922,Entire home/apt,56,30,141,275,0
267,Excellent central Denver location! Amazing home,West Highland,39.76748,-105.04028,Entire home/apt,80,30,48,248,0
268,"Comfy, Private Bedroom/Bathroom in a  Great Area!",Sunnyside,39.77255,-105.01033,Private room,65,2,367,43,1
269,Denver,Hampden South,39.63496,-104.88586,Entire home/apt,350,30,1,359,0
270,"LoHi Clean Modern 1 BDRM Apt, sleeps 4 - Denver",Highland,39.76272,-105.00863,Entire home/apt,131,1,298,341,0
271,2 BEDROOM/1 BATH UPSTAIRS APARTMENT IN WASH PARK,Washington Park West,39.7077,-104.98016,Entire home/apt,135,2,133,324,0
272,Modern Luxury in the Highlands!,Sloan Lake,39.75025,-105.03872,Private room,275,1,68,365,1
273,Cozy Bedroom in Congress Park 1,Congress Park,39.73525,-104.94217,Private room,50,31,14,214,1
274,1BR Luxury Condo in Prime Riverfront Location,Highland,39.75498,-105.01015,Entire home/apt,70,30,13,30,0
275,Executive Master Suite in downtown 2BR/2BA apt,CBD,39.74661,-104.99564,Private room,93,29,233,59,1
276,Beautiful Modern Carriage House,Whittier,39.751,-104.96985,Entire home/apt,135,3,172,164,0
277,3rd floor penthouse loft in great central location,Whittier,39.76058,-104.96832,Entire home/apt,102,29,283,148,0
278,Luxury Basement Apartment Denver City Park 1BD/BA,Whittier,39.75183,-104.96774,Entire home/apt,83,2,93,59,0
279,Modern 1 bedroom with Mountain view,Hale,39.72812,-104.93284,Entire home/apt,57,90,1,298,0
280,Modern Luxury in Converted Church (w/ Tiny House!),Speer,39.72468,-104.98086,Entire home/apt,929,2,191,160,0
281,30+ Night | Sanctuary in the City | Historic 1 BR,Capitol Hill,39.73377,-104.9834,Entire home/apt,120,29,134,73,0
282,Large Colfax Condo w/Garage Parking 30 DAY MINIMUM,Congress Park,39.73956,-104.95078,Entire home/apt,99,30,31,241,0
283,Upscale Downtown Denver 2BR Condo,CBD,39.74753,-104.99709,Entire home/apt,120,30,61,272,0
284,Denver Highlands Guest House,Sloan Lake,39.7514,-105.02889,Entire home/apt,84,2,612,137,0
285,Updated Highlands Bungalow *5 min to downtown*,Sloan Lake,39.75513,-105.02931,Entire home/apt,159,29,23,159,0
286,Denver Downtown Neighborhood -Home Away From Home!,Jefferson Park,39.74792,-105.02266,Entire home/apt,249,29,117,300,0
287,Cozy Highlands house near the city,Sunnyside,39.76981,-104.99882,Entire home/apt,86,3,44,190,0
288,Private Guesthouse in the Highlands/ Lohi,Highland,39.76577,-105.01718,Entire home/apt,115,29,295,125,0
289,Lovely Carriage House in Central Park,Stapleton,39.75373,-104.8956,Entire home/apt,107,1,174,160,0
290,A modern in-law suite in a convenient location,Fort Logan,39.64766,-105.05541,Entire home/apt,96,30,40,0,0
291,Cutesy in Curtis Park Historic Rowhouse,Five Points,39.75956,-104.97409,Entire home/apt,317,2,97,3,0
292,MODERN VICTORIAN HOME CLOSE TO SKI COUNTRY,West Highland,39.76725,-105.04329,Entire home/apt,130,30,6,90,0
293,Charming Denver Bungalow,Rosedale,39.6757,-104.98572,Entire home/apt,399,3,80,175,0
294,Curtis Park Charmer- blocks from RiNo,Five Points,39.75894,-104.98035,Entire home/apt,123,30,388,151,0
295,Dorm Bed in Highlands House bed Y,West Highland,39.76631,-105.05273,Shared room,17,1,198,359,2
296,Soak up Colorado Sunsets at an Industrial LoDo Loft,Union Station,39.75097,-105.00339,Entire home/apt,110,30,17,176,0
297,Cozy home in historic Baker,Baker,39.72406,-104.99618,Entire home/apt,55,30,22,201,0
298,Cozy 2 BR in Sloan's Lake/Highlands,Sloan Lake,39.75121,-105.03941,Entire home/apt,75,1,345,56,0
299,4BR Sloans/Highlands Home- HotTub- Extended Stay-%,Sloan Lake,39.75159,-105.03971,Entire home/apt,370,3,16,0,0
300,Spacious Home in North Park Hill,North Park Hill,39.75939,-104.92581,Entire home/apt,185,30,111,239,0
301,Charming Home with Hot Tub in the Heart of Denver,Five Points,39.75388,-104.97428,Entire home/apt,224,29,0,319,0
302,Ballpark RINO Loft,Five Points,39.75281,-104.98782,Entire home/apt,167,2,258,59,0
303,Room On A Hip Street in A Happenin' Neighborhood!,Berkeley,39.77134,-105.04347,Private room,50,4,33,75,1
304,"Away-space in re-purposed church, pets and LT ok!",North Park Hill,39.75924,-104.92485,Entire home/apt,155,29,151,110,0
305,Spacious Central Park Townhome,Stapleton,39.75792,-104.88909,Entire home/apt,265,30,11,206,0
306,Private Room w/Private Bath and View of Mountains,Five Points,39.75384,-104.99209,Hotel room,125,1,99,334,3
307,Comfy dorm room in highlands bed D,West Highland,39.76582,-105.05254,Shared room,16,1,224,347,2
308,Semi private dorm in shared house F,West Highland,39.76581,-105.05252,Shared room,16,1,111,358,2
309,"Sunny Penthouse in Capitol Hill, Uptown",City Park West,39.74106,-104.97177,Entire home/apt,285,1,475,300,0
310,Modern Townhouse 1600 sqft 2bd/2ba,Hampden,39.65815,-104.9046,Entire home/apt,125,29,70,0,0
311,Historic NW Denver Carriage House,Highland,39.76541,-105.01944,Entire home/apt,120,2,58,298,0
312,Best Location/Most Comfortable Bed,Highland,39.76419,-105.01093,Private room,57,2,153,22,1
313,Denver Art House,University Park,39.67095,-104.94352,Entire home/apt,895,6,18,133,0
314,Denver's Urban Oasis + Hot Tub,Jefferson Park,39.75527,-105.02229,Entire home/apt,245,1,430,1,0
315,Family Home 6 bed/4 bath for the Holidays!,Washington Park,39.6928,-104.96195,Entire home/apt,393,20,23,11,0
316,West Highlands Cozy& Convenient Gem,West Highland,39.76677,-105.04321,Entire home/apt,82,100,17,0,0
317,Garage Apt. Downtown Brand New!!,Baker,39.72463,-104.99264,Entire home/apt,130,3,37,2,0
318,Downtown Mansion with 6 bedrooms and 5 Baths,Capitol Hill,39.73646,-104.9765,Entire home/apt,429,29,137,111,0
319,Tiny House Special on the Platte River!! (Monthly),Overland,39.67495,-104.99676,Entire home/apt,25,30,17,0,0
320,Cozy Bungalow w/ Hot Tub & Backyard!,Jefferson Park,39.75449,-105.02216,Entire home/apt,228,2,72,0,0
321,Wonderful suite in the city,Speer,39.71577,-104.98094,Private room,55,29,93,364,1
322,Beautifully Remodeled Home! Close to Downtown!,Athmar Park,39.70305,-105.00986,Entire home/apt,199,3,1,235,0
323,Private yet close to everything!,City Park,39.74339,-104.94918,Entire home/apt,99,29,101,351,0
324,"King Bed, Full bath, Private Entrance. City+Slopes",Barnum West,39.72107,-105.04155,Private room,67,2,233,355,1
325,Modern 2 bedroom license#2019-BFN-0011833,Congress Park,39.73903,-104.94674,Entire home/apt,100,3,65,108,0
326,Smoke/Cannibas-free 2bd/1ba near DU & Cherry Creek,Virginia Village,39.69243,-104.92642,Entire home/apt,168,2,100,233,0
327,Enjoy Denver Culture in a Stylish Home for All Seasons.,South Park Hill,39.75037,-104.92419,Entire home/apt,400,2,46,108,0
328,"Clean, bright & convenient",Berkeley,39.77863,-105.0415,Entire home/apt,179,3,84,362,0
329,Charming Newly Built Carriage House,Five Points,39.75363,-104.9748,Entire home/apt,114,2,327,247,0
330,1 block from 16th street mall!!,CBD,39.74726,-104.99636,Entire home/apt,130,29,0,237,0
331,*Walk to EVERYTHING* in Trendy LoHi,Highland,39.76798,-105.0111,Entire home/apt,190,1,397,0,0
332,Modern Loft in Historic Highlands,Highland,39.76484,-105.01875,Entire home/apt,130,3,252,127,0
333,Large Bedrm  Gym Views PvtBath Prkg,Capitol Hill,39.72819,-104.97931,Private room,75,180,44,179,1
334,"Backyard oasis with  pool, hot tub, and much more!",Hampden,39.65807,-104.91786,Entire home/apt,399,6,26,0,0
335,Beautiful Walkout Basement Apt incl one car garage,Gateway - Green Valley Ranch,39.77381,-104.75197,Entire home/apt,75,30,28,68,0
336,Victorian near the center of Denver,Whittier,39.75159,-104.9645,Private room,115,29,39,89,1
337,"1887Victorian3bed2Bath-hot tub, DownTown 420Okay",Capitol Hill,39.73721,-104.97411,Entire home/apt,311,1,199,343,0
338,Private Room in Amazing *SAFE STAY* Building!!,Five Points,39.75207,-104.99127,Hotel room,120,1,61,325,3
339,Amazing Bunk FEMALE Only Shared Room!!,Five Points,39.75355,-104.99097,Hotel room,46,1,88,359,3
340,Incredible View of MTS in 4-Person Mixed Room!!,Five Points,39.75298,-104.99083,Shared room,51,1,45,353,2
341,Stellar Shared Room Next to Best Bars in Denver!,Five Points,39.75227,-104.99118,Shared room,46,1,75,360,2
342,"4 Bed Private @ ""SAFE STAY"" Hostel Downtown",Five Points,39.75362,-104.9924,Hotel room,162,1,93,90,3
343,"Best Hostel Closest to LoDo, RiNo, Union Station!",Five Points,39.75374,-104.99271,Shared room,46,1,69,359,2
344,"Cozy, vintage Baker home just 1 block off Broadway",Baker,39.71456,-104.98899,Entire home/apt,157,1,195,85,0
345,Stylish 2 story unit in Victorian Mansion,Cole,39.76911,-104.96646,Entire home/apt,153,1,189,97,0
346,420 friendly,Sloan Lake,39.75716,-105.05302,Entire home/apt,115,60,245,172,0
347,Lucia's House | Pet-Friendly | 30 Day+ | 2bd/1ba,Barnum,39.720222,-105.026703,Entire home/apt,89,30,4,273,0
348,Denver Highlands Haven,Sloan Lake,39.75681,-105.02667,Entire home/apt,97,29,101,299,0
349,Upstairs @ Eric's - HipFunPad & Super Neighborhood,Berkeley,39.77146,-105.04328,Entire home/apt,130,2,442,350,0
350,Modern Sanctuary 1 Block from Mountain View Parks,Rosedale,39.66978,-104.98136,Entire home/apt,115,29,1,87,0
351,New Modern Home in West Highlands,Berkeley,39.77173,-105.04593,Entire home/apt,300,30,15,358,0
352,Newly Updated House in Capitol Hill,Capitol Hill,39.73623,-104.9808,Entire home/apt,350,2,221,0,0
353,Private Entrance Guest Suite with parking,Capitol Hill,39.73256,-104.97414,Entire home/apt,100,3,241,338,0
354,Downtown/Ballpark/Walkable/Top 11 Airbnb in Denver,Five Points,39.75371,-104.98873,Entire home/apt,189,2,441,350,0
355,Entire Apartment Denver DTC - Long term only.,Hampden South,39.63987,-104.90109,Entire home/apt,68,30,33,91,0
356,Cozy remodeled Highlands Apartment,Highland,39.76515,-105.01936,Entire home/apt,85,30,37,190,0
357,Monthly rental in University Hills,University Hills,39.65658,-104.92548,Private room,35,30,14,358,1
358,Artist 1bdrm home. Heart of Rhino! Near Downtown.,Five Points,39.76058,-104.97427,Entire home/apt,130,2,110,121,0
359,Cozy and bright modern 2 bedroom in West Wash Park,Speer,39.71347,-104.9809,Entire home/apt,149,2,42,0,0
360,Private Lock-off in RiNo (250+ Positive Reviews!),Five Points,39.75688,-104.98418,Entire home/apt,132,1,358,156,0
361,"Modern, bright, new space close to Cherry Creek",Washington Virginia Vale,39.70603,-104.92564,Private room,75,29,16,0,1
362,420-Friendly Welcoming Plush Suite in 1939 Home,Hale,39.73887,-104.93359,Private room,83,2,316,151,1
363,Full Apartment! Close to Downtown!,Skyland,39.75731,-104.95256,Entire home/apt,105,29,169,304,0
364,Meade Street - Great Value and Location!,West Highland,39.76346,-105.03519,Entire home/apt,157,1,463,57,0
365,Private outdoor space w/city view! Brooks Tower 6F,CBD,39.74634,-104.99678,Entire home/apt,58,30,11,0,0
366,Denver Victorian Mansion Apartment,Capitol Hill,39.73459,-104.97415,Entire home/apt,140,2,291,306,0
367,Downtown Studio! Brooks Tower 6M,CBD,39.74634,-104.99678,Entire home/apt,58,30,8,181,0
368,"Bed, Bath and Hot Tub with Private Entrance",Hale,39.73222,-104.9237,Private room,80,2,212,353,1
369,Eco-Friendly Sunnyside 2 Bedroom Bungalow,Sunnyside,39.77538,-105.00236,Entire home/apt,159,29,93,87,0
370,"Modern and Bright LoHi Townhome, Amazing Location!",Highland,39.76196,-105.01507,Entire home/apt,407,2,29,80,0
371,Cute Carriage House (with bikes provided),Whittier,39.75887,-104.96213,Entire home/apt,103,3,103,101,0
372,Private Room & Bath Near Trails and Restaurants,Stapleton,39.75496,-104.86898,Private room,95,1,7,87,1
373,Modern apartment in LoHi,Highland,39.76645,-105.01507,Entire home/apt,105,3,251,298,0
374,Beautiful home near Cherry Creek,Lowry Field,39.71902,-104.90507,Entire home/apt,170,4,10,0,0
375,Stroll around Sloans Lake from a Beautifully Curated Home,West Colfax,39.7427,-105.04779,Entire home/apt,213,2,140,135,0
376,Close to Everything!,Capitol Hill,39.73299,-104.97368,Private room,75,30,24,88,1
377,Serene & Spacious Condo Near Parks & Downtown,Northeast Park Hill,39.77371,-104.9372,Entire home/apt,99,180,7,304,0
378,Cozy Base in Vibrant Family Home (1 or 2 bedrooms),Clayton,39.76779,-104.95569,Private room,51,1,109,203,1
379,Studio in Heart of City Park--7 min to Downtown!,City Park,39.74241,-104.94511,Entire home/apt,89,2,156,226,0
380,Resort style living downtown Denver,Capitol Hill,39.73307,-104.97928,Entire home/apt,86,90,5,346,0
381,Cool Mid-Century Minimalist Gem at Sloans Lake,West Colfax,39.74251,-105.04699,Entire home/apt,164,30,107,147,0
382,Cherry Creek North Comfort,Congress Park,39.72853,-104.95286,Entire home/apt,137,1,258,285,0
383,2-Rm Basement Apt.  in Private Home for 1 Female,East Colfax,39.73626,-104.89839,Private room,40,30,13,141,1
384,Live like a local in our clean private apartment,Speer,39.71818,-104.98493,Entire home/apt,81,1,236,42,0
385,"17th & Larimer Private, Quiet Condo",Union Station,39.74981,-104.99687,Entire home/apt,110,30,12,117,0
386,Glamour & Luxury/Boutique Georgian Revival Home,Civic Center,39.7384,-104.98985,Entire home/apt,2385,3,10,362,0
387,Private Apartment  In Historic Mansion,Cheesman Park,39.73423,-104.96953,Entire home/apt,102,29,117,350,0
388,Gypsy in Cap hill/ w parking.,Cheesman Park,39.7374,-104.97069,Entire home/apt,78,30,25,154,0
389,❤️Denver | Private Hot Tub | Patio | Garage |,Capitol Hill,39.73741,-104.97517,Entire home/apt,327,1,352,343,0
390,Jersey in Denver,Hilltop,39.72553,-104.91905,Private room,65,29,263,360,1
391,Pvt RoofTop HotTub! Incredible City Views-Townhome,Jefferson Park,39.75053,-105.02392,Entire home/apt,429,2,169,167,0
392,Private Backyard Tiny House,Rosedale,39.67406,-104.9743,Private room,41,2,5,29,1
393,1885 Victorian Suite,Five Points,39.75719,-104.97901,Private room,92,1,547,139,1
394,Charming house convenient to downtown,Jefferson Park,39.75555,-105.02172,Entire home/apt,136,2,45,55,0
395,Charming Craftmen Bungalow- Cozy Bed & Urban Beat,Berkeley,39.77588,-105.02845,Private room,175,3,31,0,1
396,STUNNING CONDO-18TH FLOOR MT VIEWS!,CBD,39.74573,-104.99599,Entire home/apt,195,30,7,142,0
397,"Denver Victorian @City Park,close to RiNo/Downtown",City Park West,39.74987,-104.96183,Entire home/apt,420,29,25,179,0
398,City Park/Downtown Unit - Basement Studio,City Park West,39.74934,-104.96133,Private room,240,7,15,0,1
399,Mi Cas es Su Casa!  Washington Park,Washington Park,39.70459,-104.96427,Entire home/apt,150,29,42,66,0
400,Quiet suite in upscale townhome with a lovely view,Lowry Field,39.72203,-104.90203,Private room,65,30,83,365,1
401,Quiet Denver Vintage House,Virginia Village,39.68874,-104.93748,Entire home/apt,149,30,16,362,0
402,Historic Victorian 1Bd/1Bh near heart of DT Denver,Five Points,39.75376,-104.97509,Private room,51,29,281,53,1
403,420 Friendly 91,Sloan Lake,39.75561,-105.05241,Entire home/apt,134,60,156,84,0
404,West Highlands Home - perfect for couples,West Highland,39.76337,-105.04369,Entire home/apt,84,1,399,130,0
405,Cozy N. Park Hill private Garden level apartment.,South Park Hill,39.75032,-104.90441,Entire home/apt,71,2,318,339,0
406,Denver Central Park Carriage House,Stapleton,39.75762,-104.89356,Entire home/apt,85,2,214,208,0
407,Art-Inspired Spacious Abode in Highlands Square,West Highland,39.76446,-105.03415,Entire home/apt,457,3,23,172,0
408,Denver Lohi cottage,Highland,39.76787,-105.01917,Entire home/apt,80,30,92,274,0
409,Prime LoHi Location. 2 bedroom+ den. 1 car garage.,Highland,39.7635,-105.02266,Entire home/apt,93,30,93,97,0
410,Charming English Tudor with relaxing back yard,North Park Hill,39.75207,-104.91511,Entire home/apt,265,3,50,29,0
411,HISTORIC LOFT STEPS FROM UNION STATION!,Union Station,39.75425,-104.99837,Entire home/apt,156,30,16,122,0
412,Private - Art Inspired Urban Guest suite + Bikes,City Park West,39.7436,-104.96531,Entire home/apt,105,1,474,199,0
413,Central Location! Cute & Cozy Basement Apartment,Skyland,39.76155,-104.95486,Entire home/apt,74,1,545,339,0
414,Greet the Friendly Backyard Chickens 5 Minutes from Downtown,Sunnyside,39.77165,-105.02229,Entire home/apt,163,2,448,254,0
415,Prime LoHi Location/ Hot Tub/ Private Rooftop,Highland,39.76032,-105.01571,Entire home/apt,556,2,120,159,0
416,3 bedrooms Suite in Cap Hill,City Park West,39.74061,-104.97126,Entire home/apt,338,1,453,286,0
417,"Luxurious 3 Story Artist Townhouse in Hip, LoHi",Highland,39.75959,-105.01613,Entire home/apt,328,29,158,0,0
418,Charming Bungalow in Park Hill With Hot Tub,North Park Hill,39.75627,-104.92853,Entire home/apt,215,4,16,7,0
419,Beautiful Condo in City Park West,City Park West,39.74562,-104.96696,Entire home/apt,60,30,5,274,0
420,Brooks Tower Downtown Denver Furnished Apartment,CBD,39.74541,-104.99633,Entire home/apt,63,30,13,260,0
421,Comfy Dorm Bed in Highlands House (Bed B),West Highland,39.76786,-105.05258,Shared room,17,1,182,353,2
422,Comfy dorm highlands house bed A,West Highland,39.76776,-105.05305,Shared room,17,1,162,364,2
423,Comfy dorm highlands house bed C,West Highland,39.7677,-105.05296,Shared room,16,1,159,363,2
424,A Clean Room for the Modern Traveler,Villa Park,39.73253,-105.05119,Private room,65,1,389,56,1
