,name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,availability_365,room
2993,Oak Street Oasis,Leonidas,29.95066,-90.13496,Entire home/apt,128,2,14,114,0
2994,"The Bruxelle Bungalow, Cozy & Convenient",Dillard,29.99355,-90.07335,Entire home/apt,135,2,24,337,0
2995,Wyndham La Belle Maison gorgeous resort,Central Business District,29.94979,-90.06709,Entire home/apt,300,4,0,362,0
2996,Garden District Jacuzzi Suite w/OFF-Street Parking,Milan,29.92895,-90.09189,Entire home/apt,158,3,86,37,0
2997,Upscale Secret Garden Apartment,East Riverside,29.92133,-90.08861,Entire home/apt,250,3,22,66,0
2998,"Short walk to French Quarter, Frenchmen  & Marigny",Seventh Ward,29.96924,-90.05733,Entire home/apt,175,3,24,73,0
2999,2bed-6/12 min superdome/French Quarter,Broadmoor,29.94274,-90.10307,Entire home/apt,120,2,4,71,0
3000,Calm & peaceful prvt room Great neighborhood safe,Old Aurora,29.9382,-90.01091,Private room,79,30,5,365,1
3001,Prime Location Bywater/French Quarter Home!!!,St. Claude,29.96992,-90.04251,Entire home/apt,113,30,14,89,0
3002,Garden District Apartment!,Central City,29.93243,-90.08595,Entire home/apt,208,30,6,0,0
3003,Airy Garden District Apartment on Magazine St,Irish Channel,29.9243,-90.08395,Entire home/apt,250,30,6,365,0
3004,Experience unique space,Desire Area,30.00593,-90.03025,Private room,120,30,2,89,1
3005,Balcony Sweet at the Mouledous Mansion,Uptown,29.92762,-90.10635,Entire home/apt,119,3,36,6,0
3006,Spacious getaway in Carrollton Historic District,Leonidas,29.95373,-90.12864,Entire home/apt,125,5,48,40,0
3007,Dorothy's Cozy Cottage / Near French QTR/ 30% Off,Fairgrounds,29.98603,-90.07514,Entire home/apt,269,2,7,161,0
3008,"Walkable Cafes, City Park, 7 min to French Quarter",Seventh Ward,29.97782,-90.07429,Entire home/apt,88,2,7,48,0
3009,Classic New Orleans Shotgun w/private patio,Bayou St. John,29.98049,-90.08524,Entire home/apt,158,1,45,29,0
3010,Southern Charm Condo St Charles Streetcar,Milan,29.92908,-90.09128,Entire home/apt,104,3,50,166,0
3011,Quaint Charming Cottage. Outdoor Deck+Free Parking,St.  Anthony,30.01222,-90.06368,Entire home/apt,200,2,10,140,0
3012,Cozy Room w/ Private Entrance & Porch- Convenient!,St. Claude,29.97542,-90.03947,Private room,120,30,1,89,1
3013,"Stunning Centrally Located Home, 10 min to Bourbon",Hollygrove,29.96401,-90.11826,Entire home/apt,199,2,4,154,0
3014,NEW!! SUPER SPACIOUS NOLA HOME/ AMAZING RATES!!,Little Woods,30.03182,-90.02064,Entire home/apt,246,2,42,341,0
3015,Relax in the dreamy sun room and glowing backyard,Seventh Ward,29.97714,-90.05785,Private room,54,5,13,33,1
3016,NOLA's Own Irish Channel/ Magazine Street Home,St. Thomas Dev,29.92402,-90.07539,Private room,60,2,9,25,1
3017,DREAM LOCATION! Irish Channel Charmer,Irish Channel,29.92229,-90.08199,Entire home/apt,134,3,91,240,0
3018,Wyndham La Belle Maison Festivals galore,Central Business District,29.95135,-90.06871,Entire home/apt,300,3,0,265,0
3019,"Private BRs, Baths, 1st & 2nd Floor, Parking",Fillmore,30.00399,-90.08379,Private room,85,30,1,363,1
3020,"HOUSE, BY THE RIVER. Quiet & 5mi. From Downtown.",Old Aurora,29.92705,-90.00424,Entire home/apt,115,2,37,5,0
3021,La Masion Dennis,Seventh Ward,29.97938,-90.06889,Entire home/apt,275,2,46,86,0
3022,Gentilly's Cozy Corner,Gentilly Terrace,30.00171,-90.05229,Entire home/apt,132,2,30,298,0
3023,Beautifully Renovated Uptown Shotgun Home,West Riverside,29.91802,-90.12335,Entire home/apt,130,2,49,296,0
3024,â˜… Geat 1Bedroom Spot for First Responders â˜…,Central Business District,29.9531,-90.07151,Entire home/apt,89,1,55,137,0
3025,â˜…Beautiful 1Bedroom Condo close 2 French Quartersâ˜…,Central Business District,29.95453,-90.07334,Entire home/apt,109,1,98,77,0
3026,â˜…Great 1 Bedroom Condo in Downtown NOLA !â˜…,Central Business District,29.95449,-90.07327,Entire home/apt,96,1,103,87,0
3027,Lower Garden District Boutique 22,Central City,29.93735,-90.07494,Entire home/apt,137,2,66,35,0
3028,Irish Channel Studio 10 mins from French Quarter A,Irish Channel,29.92547,-90.08032,Entire home/apt,84,1,60,0,0
3029,Chic and retro stylish getaway,St. Roch,29.9761,-90.05752,Entire home/apt,102,7,26,44,0
3030,"Ritzy Studio, Rooftop Pool, Gym, & Luggage Drop.",Central Business District,29.95339,-90.07152,Entire home/apt,123,1,110,159,0
3031,"Enormous, True Four Bedroom Near the French QRTR",Treme - Lafitte,29.96668,-90.06727,Entire home/apt,312,3,100,209,0
3032,Wyndham La Belle Maison Perfect Location,Central Business District,29.95013,-90.0669,Entire home/apt,300,4,2,359,0
3033,Only 2 miles from the French Quarter!! (Upgraded!),Seventh Ward,29.97526,-90.06296,Entire home/apt,144,2,27,158,0
3034,Stylish and Cozy near French Quarters entry.,Tulane - Gravier,29.95809,-90.07858,Entire home/apt,85,15,115,38,0
3035,"Exhilarating Club La Pension, 1 Bedroom Suite",Central Business District,29.95291,-90.06805,Entire home/apt,235,2,8,350,0
3036,Canal St. Streetcar LOCATION! Sleeps 8! HOT Rates!,Mid-City,29.96949,-90.09104,Entire home/apt,181,30,21,0,0
3037,Stylish gem near  French quarter. Free Parking.,Central Business District,29.95706,-90.07661,Entire home/apt,100,15,86,30,0
3038,"Historical gateway to French Quarter, free parking",Central Business District,29.95864,-90.07785,Entire home/apt,155,15,62,54,0
3039,Historic entry to French Quarters. Parking Incl.,Central Business District,29.95672,-90.07677,Entire home/apt,161,1,65,40,0
3040,St Claude Corridor - walk to Bacchanal Jazz & Wine,St. Claude,29.96647,-90.03544,Private room,46,1,28,147,1
3041,In the heart of Uptown 2 miles from Bourbon,Garden District,29.93264,-90.0826,Entire home/apt,100,30,13,87,0
3042,Funky. Modern. Spacious. Close.,Central City,29.93421,-90.08469,Entire home/apt,97,2,72,127,0
3043,Mardi Gras Headquarters on the Bayou! Luxury Home!,Bayou St. John,29.97273,-90.08823,Entire home/apt,101,2,109,73,0
3044,Waterfront Villa w/Deck - 23 Mi to French Quarter!,Lake Catherine,30.07016,-89.81076,Entire home/apt,384,30,0,363,0
3045,Waterfront Villa: 23 Miles to Downtown New Orleans,Lake Catherine,30.06855,-89.81101,Entire home/apt,411,30,1,363,0
3046,The Boulevard Place,Mcdonogh,29.93671,-90.04696,Entire home/apt,150,3,10,336,0
3047,Palais de Pershing - Walk to Freret! Add rooms!,Milan,29.93811,-90.10188,Entire home/apt,474,1,66,229,0
3048,2 bedroom apartment in the Lower Garden District,Central City,29.93943,-90.08009,Entire home/apt,179,30,12,0,0
3049,The Gem in Holy Cross,Holy Cross,29.95911,-90.01614,Entire home/apt,200,2,52,160,0
3050,French Quarter Proximity,Central Business District,29.95122,-90.06908,Entire home/apt,149,3,0,0,0
3051,"Relaxing Oasis: 2 blocks to Magazine, stroll to FQ",Irish Channel,29.92522,-90.07893,Entire home/apt,150,2,114,71,0
3052,"SUNNY SIDE, Jazz Fest Headquarters !!!",Seventh Ward,29.98157,-90.07137,Entire home/apt,123,1,106,105,0
3053,Historic Renovation Studio/ City Park,City Park,29.98462,-90.10211,Entire home/apt,155,2,25,345,0
3054,"Historic New Orleans Apartment, 5 mins from FQ 22",Seventh Ward,29.96933,-90.06287,Entire home/apt,141,2,79,69,0
3055,Luxury Bywater Condo at The River,Bywater,29.96233,-90.04232,Entire home/apt,220,2,31,0,0
3056,Big House 2.5 miles/French Quarters,St. Claude,29.9762,-90.0389,Entire home/apt,171,2,56,104,0
3057,New NOLA Home! Minutes from Downtown! Modern Space,Whitney,29.93887,-90.04337,Entire home/apt,150,30,6,0,0
3058,Spacious 1 Bed on Sought-After Magazine St.,Irish Channel,29.92585,-90.08262,Entire home/apt,139,2,58,64,0
3059,Sonder | St. Helene | Queen Room+ w/ Courtyard View,French Quarter,29.95571,-90.06386,Private room,173,2,69,289,1
3060,Sonder | St. Helene | Queen Room+ w/ Balcony,French Quarter,29.9566,-90.06375,Private room,231,2,201,170,1
3061,Bienville Suite at Penelope B&B / Treme French QTR,Treme - Lafitte,29.96492,-90.06474,Hotel room,135,2,40,154,3
3062,TREME GEM!!!MINUTES TO EVERYTHING NEW ORLEANS!,Treme - Lafitte,29.9661,-90.07268,Entire home/apt,96,2,30,0,0
3063,V & E Comforts - 3 bedroom home Uptown/Carrollton,Hollygrove,29.96664,-90.12263,Entire home/apt,300,30,3,365,0
3064,Charming Studio Apartment in Riverbend/Uptown,Leonidas,29.95441,-90.13157,Entire home/apt,66,30,45,341,0
3065,Comfortable stay 10 min from French quarter,Little Woods,30.05951,-89.96069,Entire home/apt,300,30,5,364,0
3066,Columbus Creole Cottage,Seventh Ward,29.97385,-90.06878,Entire home/apt,200,1,30,169,0
3067,Garden Studio with Private Patio Close to Audubon Park,Audubon,29.9358,-90.11582,Entire home/apt,95,2,115,13,0
3068,The Lair in Tulane Uptown Hip Freret Area,Freret,29.93691,-90.10907,Entire home/apt,100,30,47,111,0
3069,Lower Garden District Rental #7,Central City,29.93579,-90.07656,Entire home/apt,42,30,28,220,0
3070,Convenient Cottage,Treme - Lafitte,29.96644,-90.06509,Entire home/apt,105,30,14,150,0
3071,Cozy and Clean Garden Hideaway,Bayou St. John,29.97539,-90.08354,Entire home/apt,99,2,54,47,0
3072,"Magnolia Loft- Minutes to Quarter, Steps to Tulane",Marlyville - Fontainbleau,29.9536,-90.11627,Entire home/apt,100,2,151,49,0
3073,"Spacious 2bd/2ba w/parking, 5 min drive to Quarter",St. Claude,29.96965,-90.04986,Entire home/apt,156,2,74,331,0
3074,COZY & SWEET Home Away from Home!,Dillard,30.0017,-90.06513,Entire home/apt,115,2,55,0,0
3075,Ms Kay's City Park Cottage,Fillmore,30.01554,-90.08237,Private room,98,30,1,180,1
3076,Authentic French Quarter Experience,French Quarter,29.95604,-90.06662,Entire home/apt,995,30,2,270,0
3077,"Centrally Located 3 Bed, 2 Baths Large Living Area",Milan,29.93897,-90.09855,Entire home/apt,147,2,38,160,0
3078,Stylish Shotgun - Easy Living in Central Location,Mid-City,29.97068,-90.09014,Entire home/apt,90,1,119,44,0
3079,Welcome To The Green Doors!,Milneburg,30.0201,-90.0497,Entire home/apt,134,2,20,5,0
3080,Light Airy Single Family Retreat 2114,Central City,29.94011,-90.08608,Entire home/apt,198,2,58,40,0
3081,"Fresh, New & Private Uptown Studio Gem",Audubon,29.94595,-90.11897,Entire home/apt,99,2,75,143,0
3082,"Sun-drenched Home Minutes from FQ, Jazz Fest",Seventh Ward,29.97598,-90.07669,Entire home/apt,125,3,19,123,0
3083,Cozy Crescent city cottage,Fillmore,30.01191,-90.07793,Entire home/apt,250,30,0,0,0
3084,Bright Room in Central Location,Fairgrounds,29.98323,-90.07401,Private room,85,30,0,0,1
3085,Prime MID-CITY Location 4 Bedrooms 4 Queen Beds,Mid-City,29.97407,-90.10731,Entire home/apt,284,1,92,230,0
3086,Cozy Retreat in Historic Bywater Neighborhood,Bywater,29.96317,-90.04035,Entire home/apt,125,2,45,4,0
3087,SUPER CLEAN 2 bed/2 bth + Just off Streetcar line!,Milan,29.9289,-90.10063,Entire home/apt,185,2,55,150,0
3088,Sonder | Magazine Flats | Sunny 3BR + Balcony,West Riverside,29.91939,-90.10409,Entire home/apt,254,2,56,189,0
3089,"Modern Home Minutes from Jazz Fest, FQ Sleeps 9",Treme - Lafitte,29.97577,-90.07826,Entire home/apt,325,3,25,122,0
3090,Sonder | Magazine Flats | Charming 3BR + Balcony,West Riverside,29.91963,-90.10195,Entire home/apt,382,2,59,193,0
3091,Mardi Gras Themed Historical Apartment,Central City,29.94039,-90.07386,Entire home/apt,143,3,18,87,0
3092,2 private units near French Quarter & Frenchmen,Marigny,29.96648,-90.05968,Entire home/apt,661,1,24,70,0
3093,City Living Close To Downtown (Fair Grounds Area),Seventh Ward,29.98663,-90.06795,Entire home/apt,121,30,6,0,0
3094,All For You! Perfect Uptown-A+ for nurses/med prof,Touro,29.9228,-90.09779,Entire home/apt,80,30,21,179,0
3095,LakeView Oasis,Fillmore,30.01939,-90.07681,Shared room,81,30,19,90,2
3096,"â¤ï¸ Historic Luxe, Pool & Spa, French Qrtr/Marigny",Marigny,29.96631,-90.05778,Entire home/apt,715,3,42,205,0
3097,Comfy guest suite near French Quarter-no clean fee,St. Claude,29.97521,-90.0344,Entire home/apt,68,2,81,24,0
3098,Huge Semi-Shotgun Unit Walk to French Quarter 1616,Seventh Ward,29.97454,-90.06007,Entire home/apt,284,3,92,67,0
3099,Tranquil Treetop Oasis in The Heart of New Orleans,Broadmoor,29.95393,-90.10546,Entire home/apt,105,1,114,39,0
3100,Rockinâ€™ Downtown NOLA! High rise Condo Sleeps 4!,Central Business District,29.95292,-90.07357,Entire home/apt,160,2,100,170,0
3101,Charming LGD Shotgun,Lower Garden District,29.93674,-90.07475,Entire home/apt,169,2,81,103,0
3102,One of a Kind in Bayou Saint John,Bayou St. John,29.9722,-90.08338,Entire home/apt,94,1,63,128,0
3103,* Cozy Getaway in Old Algiers - Short Trip to FQ *,Algiers Point,29.95316,-90.04755,Entire home/apt,79,2,66,43,0
3104,Newly renovated spacious & beautiful Gentilly home,Milneburg,30.01536,-90.05135,Entire home/apt,250,2,9,61,0
3105,Spacious Magazine St. Home Central to Best of NOLA,Lower Garden District,29.93581,-90.07111,Entire home/apt,389,2,23,0,0
3106,"Foxy Downtown Digs! Comfy Bed, Rooftop Lounge/Pool",Central Business District,29.95288,-90.07305,Entire home/apt,115,1,137,135,0
3107,Avenue Plaza (CONDO),Central City,29.93594,-90.08123,Private room,200,3,0,352,1
3108,Quaint Gentilly Cottage,Gentilly Terrace,30.00896011,-90.04729134,Entire home/apt,149,30,11,152,0
3109,Downtown Warehouse Luxury,Central Business District,29.94516,-90.07327,Entire home/apt,295,30,0,0,0
3110,Perfect Location on Canal Street!,Mid-City,29.97677,-90.10432,Entire home/apt,130,2,70,307,0
3111,Owens 03 Estate,Marlyville - Fontainbleau,29.95629,-90.11873,Private room,125,30,2,180,1
3112,Pelican Room at Penelope B&B / Virbrant Treme,Treme - Lafitte,29.96514,-90.06494,Private room,125,2,42,150,1
3113,A block from St Charles Ave and Mardi Gras route,Central City,29.93945,-90.07665,Entire home/apt,188,3,64,63,0
3114,Come Home To New Orleans: Walk to Jazz Fest!,Treme - Lafitte,29.97266,-90.07875,Entire home/apt,326,2,2,36,0
3115,Charming Creole Cottage near French Quarter,Seventh Ward,29.9734,-90.06853,Entire home/apt,100,3,17,0,0
3116,Affordable and Quiet Living!,Broadmoor,29.94858,-90.10151,Entire home/apt,150,1,6,111,0
3117,Kateâ€™s Corner,St. Roch,29.9783,-90.05369,Entire home/apt,217,2,47,0,0
3118,Palais Apartment. Uptown Dreams. Kitchen & Laundry,Milan,29.93578,-90.1014,Entire home/apt,111,2,40,236,0
3119,New Orleans Comfort on the Westbank,Behrman,29.93702,-90.02464,Private room,65,30,4,365,1
3120,Style and Comfort Mid City Bayou St John Shotgun,Bayou St. John,29.9716,-90.08798,Entire home/apt,84,3,70,10,0
3121,Whole house steps away from parade route(pool),West Riverside,29.91656,-90.10859,Entire home/apt,382,2,53,148,0
3122,No Place Like NOLA,Tulane - Gravier,29.96201,-90.08259,Entire home/apt,250,30,36,0,0
3123,â˜…Beautiful 1Bedroom Condo close to Bourbon Streetâ˜…,Central Business District,29.95444,-90.07151,Entire home/apt,102,1,110,47,0
3124,Apartment 1bed/1bath Uptown/Broadmoor area,Broadmoor,29.9431,-90.10258,Entire home/apt,65,1,39,38,0
3125,Maison Grace | Luxurious Redesign with Pool Near French Quarter,Marigny,29.96746,-90.05663,Entire home/apt,1746,3,64,94,0
3126,"â˜…â˜…Boujee Highrise Condo, Sleeps 4, Roof Top Poolâ˜…â˜…",Central Business District,29.95351,-90.07134,Entire home/apt,148,2,88,103,0
3127,â˜…â˜…High-Class Downtown High Rise Sleeps 8 w/ Poolâ˜…â˜…,Central Business District,29.95292,-90.07341,Entire home/apt,250,2,141,49,0
3128,"â˜…Superb City Condo-Sleeps 4, Pool, Gym, Conciergeâ˜…",Central Business District,29.95459,-90.0734,Entire home/apt,115,2,94,116,0
3129,Bywater Bliss - historic renovated 3bdr near FQ,Bywater,29.96263,-90.02989,Entire home/apt,149,2,68,152,0
3130,Historic Treme. 7 blocks from French Quarters!!,Treme - Lafitte,29.97097,-90.07094,Entire home/apt,250,30,25,0,0
3131,Room for 10 just 8 mi. from downtown!,Read Blvd East,30.02391,-89.95677,Entire home/apt,525,30,2,173,0
3132,"Excellent Marigny nest, steps to French Quarter!",Marigny,29.96342,-90.0537,Entire home/apt,97,2,103,67,0
3133,Treme Treat in the heart of New Orleans,Treme - Lafitte,29.96822,-90.07935,Entire home/apt,135,2,61,162,0
3134,"Spacious 2 bedroom apartment in ""The Point""",Algiers Point,29.94952,-90.04713,Entire home/apt,109,30,55,155,0
3135,Big Easy GEM LARGE & Spacious New Orleans Home,Mid-City,29.97132,-90.08974,Entire home/apt,234,3,65,155,0
3136,"Four Blocks to Jazz Fest. Simple, elegant",Seventh Ward,29.98187,-90.07225,Private room,400,30,2,0,1
3137,Lux 2 Bedroom Near the French Quarter,Central Business District,29.95205,-90.06904,Private room,304,30,1,0,1
3138,Beautiful Luxury Condo!!!  Super Location!!!,Central Business District,29.94982,-90.07405,Entire home/apt,353,2,31,59,0
3139,Explore NOLA From Your Own Lux Boutique Condo!!,Central Business District,29.94854,-90.07457,Entire home/apt,359,2,24,59,0
3140,1912 Dauphine,Marigny,29.96435,-90.05903,Private room,99,2,61,50,1
3141,1 Blk from Steetcar at Rocheblave House,Tulane - Gravier,29.96351,-90.08696,Private room,50,2,41,3,1
3142,Jeannette Street Gem,Leonidas,29.95477,-90.13238,Private room,62,1,144,34,1
3143,Louisiana Seafood Themed Historical Apartment,Central City,29.94036,-90.07223,Entire home/apt,143,3,19,87,0
3144,Maison de BonTemps,Seventh Ward,29.972,-90.06654,Entire home/apt,107,2,73,263,0
3145,TropiNOLA,Seventh Ward,29.97034,-90.0666,Entire home/apt,94,2,76,256,0
3146,New Orleans 7th Heaven,Seventh Ward,29.97736,-90.07018,Entire home/apt,200,30,7,179,0
3147,Pedestrian's dream in historic district,St. Roch,29.97116,-90.05356,Private room,79,3,15,71,1
3148,"Live the DREAM, Live like a native New Orleanian.",Audubon,29.94374,-90.11516,Entire home/apt,200,4,36,95,0
3149,Gorgeous Spacious Downtown Condo,Central Business District,29.94581,-90.07368,Entire home/apt,199,1,74,307,0
3150,Sonder at Constance Lofts | Two-Bedroom Apartment,Lower Garden District,29.941,-90.0685,Entire home/apt,202,2,44,186,0
3151,Lovely Gentilly Home near French Quarter,Dillard,30.00134,-90.06363,Entire home/apt,163,1,16,0,0
3152,Magnificent Getaway - 10 Beds - Near FQ,Central City,29.94234,-90.07578,Entire home/apt,379,3,77,206,0
3153,"Central Apt w/Garden Patio, 3 Mi to French Quarter",Marlyville - Fontainbleau,29.94664,-90.10992,Entire home/apt,182,30,10,329,0
3154,Location. Location. Location.,Marigny,29.96402,-90.05655,Entire home/apt,225,2,5,301,0
3155,Good apartment in Mid-City,Mid-City,29.96685,-90.10214,Entire home/apt,85,30,17,89,0
3156,Modern Mid-City Suite,City Park,29.98025,-90.08975,Entire home/apt,70,1,53,0,0
3157,Stedy's Place,East Carrollton,29.94766,-90.1231,Private room,70,5,5,350,1
3158,Uptown Rental 10 Minutes from FQ  #1,Lower Garden District,29.93372,-90.07695,Entire home/apt,46,30,21,202,0
3159,"Lakeview, New Orleans,  Upscale 2 Bedroom Duplex",Lakeview,30.01234,-90.11277,Entire home/apt,400,2,10,175,0
3160,Large Mini Mansion close to DownTown.,Tall Timbers - Brechtel,29.92368,-90.0257,Entire home/apt,857,3,12,308,0
3161,Spacious NOLA Room with Private Bathroom,Central City,29.94466,-90.09736,Private room,36,1,112,19,1
3162,Stunning Executive House by the French Quarter,Marigny,29.96394,-90.05862,Entire home/apt,85,30,5,225,0
3163,Stunning Apartment by Frenchmen Street and Quarter,Marigny,29.96534,-90.05882,Entire home/apt,65,30,6,224,0
3164,Saratoga Suites 2,Central City,29.94239,-90.07926,Entire home/apt,500,2,1,365,0
3165,125 year old Victorian Shotgun Double,Mid-City,29.98062,-90.1086,Entire home/apt,98,3,109,116,0
3166,Lovely Gated Sanitized Home in heart of Uptown!,Uptown,29.9244,-90.10469,Entire home/apt,164,1,74,43,0
3167,Kay-Jaden,Treme - Lafitte,29.97223,-90.07869,Entire home/apt,120,30,2,0,0
3168,New Orleans FULLY FURNISHED /Self access,Behrman,29.93649,-90.02332,Entire home/apt,100,30,1,0,0
3169,Stunning Renovation close to Audubon Park,West Riverside,29.92003,-90.12337,Entire home/apt,229,2,35,13,0
3170,Lower Garden District BackYard  Hide Away,St. Thomas Dev,29.92763,-90.07355,Entire home/apt,75,3,59,0,0
3171,DOWNTOWN NOLA HOME 3BR/2BA! GREAT LOCATION.,Dillard,29.99201,-90.07202,Entire home/apt,77,30,3,0,0
3172,Spa-like oasis in middle of New Orleans,Broadmoor,29.94449,-90.10375,Entire home/apt,202,1,82,36,0
3173,LOCATION!!- Lower Garden-off Magazine st.,Lower Garden District,29.93274,-90.07614,Entire home/apt,180,6,20,143,0
3174,Perfect 3br/2ba double < 2 miles from the Quarter,Seventh Ward,29.98016,-90.07003,Entire home/apt,1250,91,0,365,0
3175,Newly built home mins from the French Quarter,Tall Timbers - Brechtel,29.92419,-90.03389,Entire home/apt,81,4,31,43,0
3176,Jack's Place - Corporate Rental (minimum 30 days),Lower Garden District,29.92707,-90.07804,Entire home/apt,119,30,0,35,0
3177,"Charming, Spacious Walkable Lower Garden District",Lower Garden District,29.93577,-90.07488,Entire home/apt,140,30,0,249,0
3178,â˜†5BR w/Balcony Near St Roch Market - 10 Min. Walkâ˜†,St. Claude,29.97318,-90.04876,Entire home/apt,450,2,11,140,0
3179,French Quarter 2 br condo w/balcony and full kitch,Central Business District,29.95451,-90.07278,Entire home/apt,225,2,2,0,0
3180,Mardi Gras 2020 Feb 22-28,Central Business District,29.9559,-90.07433,Private room,350,6,0,0,1
3181,NEW!! TRAVEL NURSE WANTED $1700 Monthly!,Freret,29.93703,-90.10595,Entire home/apt,188,30,0,90,0
3182,Heart of New Orleans: Crossroads of the City,Central City,29.94614,-90.09204,Entire home/apt,65,1,75,0,0
3183,Victorian Bywater Beauty,Bywater,29.96196,-90.04091,Entire home/apt,675,2,52,258,0
3184,â˜† Rustic 3BR Near St. Roch Market - 10 Min. Walk â˜†,St. Claude,29.97378,-90.04826,Entire home/apt,310,2,7,57,0
3185,â˜†2BR w/Balcony Near St Roch Market - 10 Min. Walkâ˜†,St. Claude,29.9739,-90.04887,Entire home/apt,200,2,8,57,0
3186,Hobby House,Central City,29.94335,-90.08979,Private room,70,1,70,144,1
3187,The B Suite. Walk to Frenchmen or French Quarter,Seventh Ward,29.97012,-90.06517,Entire home/apt,236,2,38,0,0
3188,Lovely Saint Claude Renovated Apartment 2 bedroom,Lower Ninth Ward,29.961,-90.0132,Entire home/apt,150,1,68,47,0
3189,Spacious 3 bed/2 bath in Broadmoor,Broadmoor,29.94324,-90.09926,Entire home/apt,238,1,17,197,0
3190,Eclectic Urban Apartment in 1908 Century Home,Marlyville - Fontainbleau,29.95572,-90.11572,Entire home/apt,335,2,60,78,0
3191,LAVISH/DOWNTOWN NOLA CONDO/SLEEPS 6,Central Business District,29.9459,-90.07553,Entire home/apt,143,30,1,0,0
3192,The Lake House,Lake Catherine,30.0661,-89.81195,Entire home/apt,125,30,25,250,0
3193,Cozy Modern 3 Bed 2 Bath Shotgun Uptown Near CBD,Gert Town,29.95717,-90.10203,Entire home/apt,117,2,66,48,0
3194,Sonder | The Esplanade | Two-Bedroom Apartment,Marigny,29.96272,-90.05662,Entire home/apt,203,2,109,186,0
3195,Sonder | The Esplanade | One-Bedroom Apartment,Marigny,29.96263,-90.0564,Entire home/apt,175,2,26,322,0
3196,Sonder | The Esplanade | Superior Two-Bedroom Apartment,Marigny,29.96143,-90.05625,Entire home/apt,315,2,34,316,0
3197,BYWATER JEWEL,Bywater,29.96614,-90.04572,Entire home/apt,100,2,7,129,0
3198,Funky Home Away from Home w/ Bikes,Seventh Ward,29.98135,-90.06706,Entire home/apt,119,2,84,6,0
3199,Art Lovers Garden Hideaway in the  Riverbend,Leonidas,29.95409,-90.1332,Private room,85,3,46,125,1
3200,Charming Bright Uptown Home Perfect for Relaxing,Broadmoor,29.94983,-90.10915,Entire home/apt,155,30,11,157,0
3201,NOLAâ€™s Cozy Crashpad,Broadmoor,29.9442,-90.09886,Private room,49,2,69,42,1
3202,The Yellow House - Easy French Quarter Access,Seventh Ward,29.97535,-90.06657,Entire home/apt,118,2,110,111,0
3203,Large Historic Apartment/Blocks from  Bourbon,Central Business District,29.95216,-90.07099,Entire home/apt,163,3,33,127,0
3204,Tangerine Palace. Walk to French Qtr. Book Now!,Marigny,29.96185,-90.05319,Entire home/apt,250,2,20,293,0
3205,Jazzfest / City Park 3BR,City Park,29.9832,-90.10014,Entire home/apt,295,3,15,297,0
3206,Visit the French Quarter Near a Family Home With Chic Decor,Gentilly Woods,30.00869,-90.03862,Entire home/apt,571,2,44,167,0
3207,Business Suite /Convention Center Sanctuary in LGD,Lower Garden District,29.92627,-90.07431,Entire home/apt,195,2,17,151,0
3208,Gentilly Gem,Milneburg,30.02212,-90.05645,Entire home/apt,75,1,36,0,0
3209,Sonder at Constance Lofts | Superior Two-Bedroom Apartment,Lower Garden District,29.94076,-90.07035,Entire home/apt,202,2,130,177,0
3210,The Apartment - The Green House Inn,Lower Garden District,29.93833,-90.07007,Entire home/apt,279,1,0,63,0
3211,Bright Gentilly Home 10 minutes from everything.,Lake Terrace & Oaks,30.02389,-90.06739,Entire home/apt,98,30,23,304,0
3212,"Uptown Broadmoor Oasis, Free Bikes!",Broadmoor,29.95094,-90.10587,Entire home/apt,244,2,59,150,0
3213,Lower Garden District Gem: Southern Porch Sitting,Lower Garden District,29.93917,-90.06975,Entire home/apt,99,1,20,6,0
3214,Festive Treasure Chayce Place!,Seventh Ward,29.98392,-90.06033,Entire home/apt,120,2,31,79,0
3215,Elegant Mid-City Apartment,Mid-City,29.96837,-90.09342,Entire home/apt,380,30,17,0,0
3216,Cozy Retreat in heart of Uptown New Orleans,Uptown,29.92151,-90.111,Entire home/apt,230,3,13,231,0
3217,Studio Cottage with Mid-City Charm and Culture,Mid-City,29.9766,-90.11169,Entire home/apt,70,2,14,0,0
3218,Orleans Grand Suite / Penelope's B&B /French Qtrs,French Quarter,29.96479,-90.06217,Private room,145,2,65,103,1
3219,Private Guesthouse 1bed/2ba in University Area,Marlyville - Fontainbleau,29.95173,-90.11423,Entire home/apt,229,1,18,1,0
3220,"Stay in style, walk to French Quarter, free bikes!",Bywater,29.96314,-90.0459,Entire home/apt,400,9,38,180,0
3221,Historical Gem with New Orleans charm,Tulane - Gravier,29.95989,-90.08773,Entire home/apt,133,1,92,24,0
3222,Secluded 1886 Garden District Carriage House,Central City,29.932106,-90.086288,Entire home/apt,139,1,31,84,0
3223,Historical Gem Remodeled 2 Bedroom with Charm,Tulane - Gravier,29.95932,-90.08575,Entire home/apt,145,1,119,56,0
3224,DIXIE! Unique and original New Orleans Home!!,Treme - Lafitte,29.96561,-90.06671,Entire home/apt,140,2,84,81,0
3225,Uptown Carrollton Cottage,Leonidas,29.94989,-90.12995,Entire home/apt,105,2,106,186,0
3226,ðŸ  AWAY FROM ðŸ ! NOLA HIDDEN ðŸ’Ž!  3bd 3ba w/ 2 Suites,Seventh Ward,29.97261,-90.06664,Entire home/apt,257,3,109,75,0
